Date,Year,Month,WaterYear,DischargeVolume626_Q_level,DischargeVolume626_Q_flags,DischargeVolume626,DischargeVolume626_Min,DischargeVolume626_Max,DischargeVolume693_Q_level,DischargeVolume693_Q_flags,DischargeVolume693,DischargeVolume693_Min,DischargeVolume693_Max,DischargeVolume703_Q_level,DischargeVolume703_Q_flags,DischargeVolume703,DischargeVolume703_Min,DischargeVolume703_Max,DischargeVolume708_Q_level,DischargeVolume708_Q_flags,DischargeVolume708,DischargeVolume708_Min,DischargeVolume708_Max,DischargeVolume819_Q_level,DischargeVolume819_Q_flags,DischargeVolume819,DischargeVolume819_Min,DischargeVolume819_Max,DischargeVolume844_Q_level,DischargeVolume844_Q_flags,DischargeVolume844,DischargeVolume844_Min,DischargeVolume844_Max,DischargeVolume1015_Q_level,DischargeVolume1015_Q_flags,DischargeVolume1015,DischargeVolume1015_Min,DischargeVolume1015_Max
3/1/2018,2018,Mar,2017-2018,2,AV,15850.5,10233.27,21562.86,2,AV,126895.95,102872.64,150927.81,2,AV: sensor offset by -1cm to simulate location of WtrLvl,65017.02,50624.34,79523.88,2,AV,48076.29,40346.64,55780.5,2,AV,28340.7,3207.48,55324.41,2,AV,36293.52,11038.53,63787.77,2,AV,26886.93,19357.35,34526.88
3/2/2018,2018,Mar,2017-2018,2,AV,8291.85,3618.75,13004.22,2,AV,55854.72,28329.78,85503.99,2,AV: sensor offset by -1cm to simulate location of WtrLvl,24064.53,10269.15,42432.09,2,AV,32603.4,22804.17,42411.12,2,AV,11391.57,0,32536.68,2,AV,15286.47,624.63,41452.86,2,AV,19018.65,10392.54,27803.58
3/3/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,4181.73,739.11,7630.5,2,AV,29616.12,5707.38,65335.38,2,AV: sensor offset by -1cm to simulate location of WtrLvl,12176.58,2242.2,32057.34,2,AV,26565.51,17286.69,35715.72,2,AV: rise in stage likely due to thaw processes,4823.67,0,26068.83,2,AV: rise in stage likely due to thaw processes,8795.31,0,35122.17,2,AV,13521.36,5935.89,21175.65
3/4/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,2650.77,4.26,5580.27,2,AV,16552.23,0,49288.14,2,AV: sensor offset by -1cm to simulate location of WtrLvl,7552.62,0,27447.42,2,AV,23316.99,15399.78,31030.05,2,AV: rise in stage likely due to thaw processes,3196.47,0,23632.86,2,AV: rise in stage likely due to thaw processes,6286.2,0,33650.67,2,AV,9567.33,2977.11,16156.14
3/5/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1975.41,0,4658.58,2,AV,11016.21,0,39451.29,2,AV: sensor offset by -1cm to simulate location of WtrLvl,5920.83,0,25302.3,2,AV,19245.33,10664.34,27682.26,2,AV: rise in stage likely due to thaw processes,2758.71,0,22409.37,2,AV: rise in stage likely due to thaw processes,4918.14,0,32851.89,2,AV,6966.51,1020.93,12953.67
3/6/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1630.08,0,4189.68,2,AV,8315.04,0,36537.45,2,AV: sensor offset by -1cm to simulate location of WtrLvl,5036.01,0,24138.66,2,AV,15865.83,7066.08,24620.55,2,AV: rise in stage likely due to thaw processes,2645.4,0,22529.91,2,AV: rise in stage likely due to thaw processes,4252.23,0,32459.76,2,AV,5313.87,477.06,10702.02
3/7/2018,2018,Mar,2017-2018,2,AV,1520.91,0,4038.12,2,AV,6737.04,0,34946.34,2,AV: sensor offset by -1cm to simulate location of WtrLvl,5231.22,0,24396.51,2,AV,12923.19,5006.52,20829.48,2,AV: rise in stage likely due to thaw processes,3527.07,0,23735.28,2,AV: rise in stage likely due to thaw processes,5906.1,0,33430.11,2,AV,3947.16,240,8772.45
3/8/2018,2018,Mar,2017-2018,2,AV,1765.35,0,4375.23,2,AV,7022.85,0,35232.78,2,AV,10680.93,2438.61,29962.71,2,AV,11734.2,3395.1,20060.7,2,AV,13756.95,989.01,37474.14,2,AV,16948.32,3677.82,43538.88,2,AV,3477,159.03,8107.86
3/9/2018,2018,Mar,2017-2018,2,AV,1786.02,0,4402.38,2,AV,14011.68,0,44900.64,2,AV:rise in stage likely due to snowmelt,17204.67,5637.33,36445.68,2,AV,12035.04,3746.22,20308.65,2,AV,9909.03,0,30498.33,2,AV,13127.13,259.44,38994.24,2,AV,4205.7,284.64,9134.1
3/10/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1499.85,0,4010.04,2,AV,21265.47,650.85,57246.57,2,AV:rise in stage likely due to snowmelt,14412.54,3752.13,34007.94,2,AV,9758.28,315.09,19165.47,2,AV,7345.95,0,27508.95,2,AV: rise in stage likely due to thaw processes,12715.95,68.46,38605.95,2,AV,4002.84,250.2,8847
3/11/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1345.86,0,3805.83,2,AV,24579.24,2562.21,60602.43,2,AV:rise in stage likely due to snowmelt,22389.54,10331.49,40817.64,2,AV,8995.74,310.5,17665.59,2,AV: rise in stage likely due to thaw processes,5543.67,0,26236.35,2,AV: rise in stage likely due to thaw processes,11701.5,124.2,38386.47,2,AV,3836.16,221.4,8614.17
3/12/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1236.9,0,3683.7,2,AV,43899.78,16479.66,77109.45,2,AV:rise in stage likely due to snowmelt,73909.35,60436.08,87451.83,2,AV,8188.89,196.23,16265.52,2,AV: rise in stage likely due to thaw processes,4932.78,0,26017.89,2,AV: rise in stage likely due to thaw processes,14591.31,554.94,40904.43,2,AV,3654.99,189.99,8358.54
3/13/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1179.33,0,3626.34,2,AV,78169.98,54569.61,101733,2,AV:rise in stage likely due to snowmelt,115675.77,101595.3,129801.21,2,AV,7063.2,0,14729.43,2,AV: rise in stage likely due to thaw processes,3209.19,0,23587.71,2,AV: rise in stage likely due to thaw processes,10353.45,0,36033.72,2,AV,3450.36,153.21,8071.17
3/14/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1161.39,0,3611.64,2,AV,82787.88,59634.57,105913.2,2,AV:rise in stage likely due to snowmelt,75078.03,62272.14,87942.36,2,AV,5946.42,0,13569.87,2,AV: rise in stage likely due to thaw processes,2462.55,0,22589.49,2,AV: rise in stage likely due to thaw processes,6441.3,0,33742.26,2,AV,2988.24,74.04,7417.08
3/15/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1100.34,0,3589.83,2,AV,52980.33,25294.2,83096.46,2,AV:rise in stage likely due to snowmelt,30933.51,16130.58,48285.93,2,AV,4830.54,0,12473.01,2,AV,1904.76,0,20929.71,2,AV: rise in stage likely due to thaw processes,3392.67,0,31955.55,2,AV,2447.46,0.18,6682.56
3/16/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1054.86,0,3615.33,2,AV,28457.22,4989.3,64237.74,2,AV:rise in stage likely due to snowmelt,19278.18,7037.46,38254.89,2,AV,3989.55,0,11626.68,2,AV,1394.85,0,17818.35,2,AV,2073.63,0,30693.27,2,AV,1997.13,0,6153.36
3/17/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1023.72,0,3631.23,2,AV,16576.83,0,49334.94,2,AV:rise in stage likely due to snowmelt,14193.42,3604.02,33817.62,2,AV,3414.66,0,10914.81,2,AV,1153.8,0,17008.89,2,AV,1676.58,0,30078.18,2,AV,1576.74,0,5789.43
3/18/2018,2018,Mar,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,951.33,0,3671.49,2,AV:BR:EV:2/24 BR:2/24 EV,12072.66,0,40880.67,2,AV:rise in stage likely due to snowmelt,13009.53,2804.61,32783.67,2,AV,2967.24,0,11072.64,2,AV,1027.5,0,16553.46,2,AV,1572.9,0,30726,2,AV,1257.69,0,5728.14
3/19/2018,2018,Mar,2017-2018,2,AV,949.08,0,3670.14,2,AV,10511.04,0,38755.32,2,AV:rise in stage likely due to snowmelt,12753.72,2631.96,32560.2,2,AV,2597.88,0,11201.79,2,AV,929.4,0,16180.68,2,AV,1496.04,0,31342.68,2,AV,1030.38,0,5703.78
3/20/2018,2018,Mar,2017-2018,2,AV,1099.02,0,3735.87,2,AV,10794.36,0,39040.89,2,AV,21598.02,8755.23,40275.51,2,AV,2400.24,0,11137.92,2,AV,1083.66,0,16742.76,2,AV,1651.32,0,30745.62,2,AV,931.32,0,5693.58
3/21/2018,2018,Mar,2017-2018,2,AV,2031.15,16.53,4735.02,2,AV,14757.54,0,45876.84,2,AV: sensor offset by -1cm to simulate location of WtrLvl,28043.61,13547.22,45850.17,2,AV,2828.34,0,11126.31,2,AV,3358.71,0,23707.62,2,AV,5804.22,0,33369.33,2,AV,1061.22,0,5707.17
3/22/2018,2018,Mar,2017-2018,2,AV,13439.46,8736.03,18205.74,2,AV,32419.38,7528.65,67860.9,2,AV: sensor offset by -1cm to simulate location of WtrLvl,52943.46,39522.09,66919.23,2,AV,19659.99,11051.07,28519.86,2,AV,33244.89,9197.19,58884.6,2,AV,40537.98,17301.54,67804.95,2,AV,4446.39,542.13,9482.4
3/23/2018,2018,Mar,2017-2018,2,AV,11554.47,6167.76,17009.4,2,AV,56183.07,29682.69,83331.96,2,AV: sensor offset by -1cm to simulate location of WtrLvl,36410.64,21253.83,52896.03,2,AV,17785.77,9439.83,26039.46,2,AV,17236.59,322.23,40453.08,2,AV,23545.59,3719.34,50985.78,2,AV,9516.78,2946.96,16087.77
3/24/2018,2018,Mar,2017-2018,2,AV,6221.31,2163.36,10297.14,2,AV,38075.82,10990.5,73283.79,2,AV: sensor offset by -1cm to simulate location of WtrLvl,21057.06,8238.54,39807.48,2,AV,11719.65,3478.71,19948.71,2,AV,7516.86,0,27760.53,2,AV: rise in stage likely due to thaw processes,11787.27,0.96,37199.22,2,AV,8998.83,2537.76,15454.68
3/25/2018,2018,Mar,2017-2018,2,AV,58088.61,54289.8,61910.52,2,AV,112128.9,84260.49,143842.56,2,AV: sensor offset by -1cm to simulate location of WtrLvl,245489.25,228011.73,263726.46,2,AV,80372.19,71456.61,89133.39,2,AV,57092.82,40297.89,76740.69,2,AV,90145.95,63168.84,118846.41,2,AV,15248.46,7688.58,22888.05
3/26/2018,2018,Mar,2017-2018,2,AV,149113.5,144893.82,153409.95,2,AV,499348.11,472289.7,526263.96,2,AV: sensor offset by -1cm to simulate location of WtrLvl,582486.33,564835.26,599249.13,2,AV,212292.42,201226.89,223939.2,2,AV,100215.21,84346.74,116379.15,2,AV,147444.66,118522.65,175535.07,2,AV:EV:23/24 AV:2/24 EV,60602.07,53820.54,67362.03
3/27/2018,2018,Mar,2017-2018,2,AV,90987.27,86771.64,95253.24,2,AV,642483.06,613806.72,671350.62,2,AV: sensor offset by -1cm to simulate location of WtrLvl,569103.57,546980.19,590191.74,2,AV,275487.96,262361.79,289226.55,2,AV,90153.57,68950.95,112251.6,2,AV,132182.49,103442.22,161481.54,2,AV:EV:9/24 AV:16/24 EV,75989.28,69312.75,82590.03
3/28/2018,2018,Mar,2017-2018,2,AV,10953.66,5673.78,16297.08,2,AV,127397.88,99490.23,155389.86,2,AV: sensor offset by -1cm to simulate location of WtrLvl,86467.86,73460.94,99532.5,2,AV,103096.56,94207.23,111749.43,2,AV,8874.75,0,29456.49,2,AV,14365.29,258.51,40169.22,2,AV,39585.63,33485.04,45747.12
3/29/2018,2018,Mar,2017-2018,2,AV,71991.75,67547.13,76483.83,2,AV,167351.94,141548.64,193138.65,2,AV: sensor offset by -1cm to simulate location of WtrLvl,382896.03,365100.42,400118.34,2,AV,125614.05,116503.38,134754.33,2,AV:EV:1/24 EV,65708.55,47494.71,86483.16,2,AV,77432.67,47298.81,109152.06,2,AV,29630.97,22474.89,36879.84
3/30/2018,2018,Mar,2017-2018,2,AV,54232.38,49768.74,58751.01,2,AV,398890.65,368961.84,428867.91,2,AV: sensor offset by -1cm to simulate location of WtrLvl,405258.06,385380.15,424519.86,2,AV,157893.87,147655.38,168260.01,2,AV,56752.14,34912.29,79799.43,2,AV,79323.63,51349.32,108362.49,2,AV,42751.08,37239.87,48290.88
3/31/2018,2018,Mar,2017-2018,2,AV,9102.3,4187.79,14063.97,2,AV,89574.12,64939.89,114242.49,2,AV: sensor offset by -1cm to simulate location of WtrLvl,58297.77,44301.99,72390.6,2,AV,72966.27,65210.46,80476.08,2,AV,7931.52,0,28687.05,2,AV,12051.99,75,38026.53,2,AV,26418.06,18789.81,34161.66
4/1/2018,2018,Apr,2017-2018,2,AV,9579.3,4924.77,14279.55,2,AV,43104.12,14130.18,78007.68,2,AV: sensor offset by -1cm to simulate location of WtrLvl,43258.05,27981.48,58684.08,2,AV,57502.02,49991.97,64897.02,2,AV,11275.02,0,34113.69,2,AV,16901.82,2079.81,43894.17,2,AV,17862,9277.08,26599.38
4/2/2018,2018,Apr,2017-2018,2,AV,10772.04,5438.7,16167.93,2,AV,39696.78,12002.49,74806.29,2,AV: sensor offset by -1cm to simulate location of WtrLvl,37455.87,21722.19,53843.82,2,AV,48802.8,41111.91,56462.4,2,AV,10912.89,0,31793.61,2,AV,16552.05,1005.3,43047.24,2,AV,13735.23,6094.59,21450.87
4/3/2018,2018,Apr,2017-2018,2,AV,54654.42,50603.1,58724.79,2,AV,83330.58,57466.29,111219.99,2,AV: sensor offset by -1cm to simulate location of WtrLvl,189501.87,172180.41,206768.25,2,AV,114263.67,105031.14,123317.91,2,AV,62435.61,42077.82,83124.06,2,AV,95909.28,66003.81,125134.41,2,AV,23065.32,15191.22,31061.1
4/4/2018,2018,Apr,2017-2018,2,AV,15519.96,10038.54,21091.5,2,AV,101989.08,77752.83,126184.86,2,AV,63787.44,50571.18,77075.76,2,AV,62611.08,55165.44,69883.98,2,AV,40179.54,14239.62,66221.37,2,AV,55305.69,27270.99,83328.96,2,AV,24695.43,16766.7,32753.94
4/5/2018,2018,Apr,2017-2018,2,AV,9957.87,4789.68,15182.46,2,AV,114196.98,88550.43,139911.75,2,AV: rise in stage likely partly due to snowmelt,234929.37,217826.7,251662.14,2,AV,52030.38,44503.44,59498.52,2,AV,37596.45,11949.12,63765.36,2,AV,76336.53,47384.85,104863.17,2,AV,20183.55,11442.63,29093.22
4/6/2018,2018,Apr,2017-2018,2,AV,17370.69,12338.07,22480.14,2,AV,205614.81,166078.32,245667.69,2,AV: rise in stage likely partly due to snowmelt,364065.51,345339.12,382356.15,2,AV,60933.21,52992.06,68756.31,2,AV,44000.31,21941.52,67444.11,2,AV,65111.28,37426.44,92960.64,2,AV,18463.08,9606.36,27494.19
4/7/2018,2018,Apr,2017-2018,2,AV,10485.99,5165.13,15867.66,2,AV,128012.67,101047.62,155054.34,2,AV: rise in stage likely partly due to snowmelt,134418.78,119769.51,149125.26,2,AV,39023.52,30477,47594.13,2,AV,12673.98,0,34189.23,2,AV,18287.85,1043.4,45972.9,2,AV,16849.68,8397.87,25442.31
4/8/2018,2018,Apr,2017-2018,2,AV,5880.75,1923.84,9852.63,2,AV,56054.07,28493.43,85466.49,2,AV: rise in stage likely partly due to snowmelt,71095.92,58310.58,83934.96,2,AV,28130.58,18292.95,37904.52,2,AV,4223.34,0,25137.57,2,AV,8388.69,0,34882.95,2,AV,12684.27,5317.05,20102.88
4/9/2018,2018,Apr,2017-2018,2,AV,3645.24,364.62,6929.76,2,AV,39419.97,11829.15,74546.22,2,AV: rise in stage likely partly due to snowmelt,125834.1,111260.04,140459.82,2,AV,25696.11,16841.46,34377.06,2,AV,3128.61,0,23424.84,2,AV,7743.45,0,34504.14,2,AV,9373.59,2829.93,15914.31
4/10/2018,2018,Apr,2017-2018,2,AV,5267.97,1591.62,8992.8,2,AV,50645.58,22269.54,83107.2,2,AV,150357.09,135279.63,165345,2,AV,31643.79,23721.06,39427.77,2,AV,8824.08,83.4,30249.09,2,AV,16690.65,4325.13,43727.19,2,AV,7167.87,1104.36,13222.89
4/11/2018,2018,Apr,2017-2018,2,AV,24408.84,19668.15,29226.87,2,AV,172388.28,139357.26,205724.55,2,AV: sensor offset by -1cm to simulate location of WtrLvl,281831.88,262973.25,300454.95,2,AV,63990.21,55911.24,71974.62,2,AV,39817.89,15220.74,65259.9,2,AV,60605.97,33652.32,87512.28,2,AV,7706.49,1519.17,13881.72
4/12/2018,2018,Apr,2017-2018,2,AV,13922.49,8235.66,19695.27,2,AV,119336.94,94545.6,144150.54,2,AV: sensor offset by -1cm to simulate location of WtrLvl,92486.31,79221.36,105804.93,2,AV,37368.21,28412.79,46345.29,2,AV,13090.74,0,34954.05,2,AV,23409.51,2923.95,51694.26,2,AV,8816.28,2392.47,15232.92
4/13/2018,2018,Apr,2017-2018,2,AV,35556.54,31718.28,39436.47,2,AV,247385.91,217876.47,276937.86,2,AV: sensor offset by -1cm to simulate location of WtrLvl,382259.76,364007.4,399997.26,2,AV,79806.33,71697.93,87681.12,2,AV,52794.54,30015.66,75742.98,2,AV,89603.28,58750.29,119762.34,2,AV,11480.25,4403.04,18589.8
4/14/2018,2018,Apr,2017-2018,2,AV,42437.82,38476.11,46425.87,2,AV,330985.38,305195.73,356677.05,2,AV: sensor offset by -1cm to simulate location of WtrLvl,280052.19,260660.34,299144.1,2,AV,74091.93,66324.93,81612.6,2,AV,46400.31,22312.14,70562.82,2,AV,68156.64,38011.26,97881.42,2,AV,18095.73,9520.29,26822.07
4/15/2018,2018,Apr,2017-2018,2,AV,15774.93,10413.51,21220.77,2,AV,170067.9,140550.21,199752.51,2,AV,92059.2,78164.04,106018.05,2,AV,50281.89,42660.45,57859.65,2,AV,12808.14,0,34859.91,2,AV,19841.01,2696.04,46471.77,2,AV,17976.84,9305.07,26807.28
4/16/2018,2018,Apr,2017-2018,2,AV:Stage recession not smooth likely due to freeze/thaw processes,6717.48,2512.32,10945.95,2,AV,54276.6,27065.28,84450.45,2,AV:rise in stage likely due to snowmelt,37003.8,21291.78,53461.92,2,AV,34205.97,24652.83,43776.12,2,AV,3632.1,0,24411.48,2,AV,7466.22,0,34342.77,2,AV,13509.78,5927.31,21161.22
4/17/2018,2018,Apr,2017-2018,2,AV,3807.75,488.04,7136.07,2,AV,25887.51,3426.78,61758.6,2,AV,38063.22,23124.48,54721.74,2,AV,27363.21,17743.23,36895.77,2,AV,2860.47,0,22905.75,2,AV,4959.78,0,32874.45,2,AV,9878.82,3221.49,16536.15
4/18/2018,2018,Apr,2017-2018,2,AV,7912.53,3352.23,12508.47,2,AV,21267.21,727.23,57132.42,2,AV: sensor offset by -1cm to simulate location of WtrLvl,59050.11,44882.79,73317.66,2,AV,27184.11,17740.89,36524.82,2,AV,5292.6,0,25894.53,2,AV,8924.91,0,35196.99,2,AV,8236.11,1937.34,14526.3
4/19/2018,2018,Apr,2017-2018,2,AV,13145.04,9276.09,17043.75,2,AV,39528.27,16621.83,73559.1,2,AV: sensor offset by -1cm to simulate location of WtrLvl,204004.32,187826.85,220569.84,2,AV,43391.85,35300.34,51265.11,2,AV,18075.81,9786.96,38237.94,2,AV,20774.79,8781.45,49066.02,2,AV,7377.06,1261.35,13478.88
4/20/2018,2018,Apr,2017-2018,2,AV,54555.27,50864.55,58232.16,2,AV,340459.5,311921.7,368515.23,2,AV: sensor offset by -1cm to simulate location of WtrLvl,411063.54,393166.65,428300.4,2,AV,84833.64,76621.71,92810.4,2,AV,47504.82,23318.46,71798.31,2,AV,67748.76,42379.74,92851.47,2,AV,10321.47,3556.35,17093.88
4/21/2018,2018,Apr,2017-2018,2,AV,65051.43,60798.69,69345.75,2,AV,384630.66,353696.22,415661.22,2,AV: sensor offset by -1cm to simulate location of WtrLvl,389921.76,371129.16,408207.96,2,AV,130569.06,121040.04,140041.14,2,AV,71693.07,50604.09,94038.3,2,AV,122350.86,94299.36,151393.47,2,AV,20741.88,12314.25,29320.2
4/22/2018,2018,Apr,2017-2018,2,AV,10812.63,5513.94,16174.05,2,AV,94052.43,69505.83,118642.23,2,AV,60966.57,47202.15,74819.37,2,AV,64626,57144.99,71914.83,2,AV,8492.49,0,29227.17,2,AV,12834.36,101.28,38755.47,2,AV,18117.27,9490.23,26900.34
4/23/2018,2018,Apr,2017-2018,2,AV,5198.28,1447.35,8960.04,2,AV,37120.29,10393.71,72386.31,2,AV:rise in stage likely due to snowmelt,31878.84,16219.23,49191.3,2,AV,43075.83,34951.89,51207.3,2,AV,3293.1,0,23953.08,2,AV,6649.59,0,33864.33,2,AV,13172.94,5678.31,20729.22
4/24/2018,2018,Apr,2017-2018,2,AV,2757.51,53.55,5724.33,2,AV,18189.45,284.43,51962.46,2,AV:rise in stage likely due to snowmelt,25867.17,11486.43,44005.26,2,AV,30147.36,20155.14,40119.66,2,AV: rise in stage likely due to thaw processes,2355.39,0,22555.32,2,AV,3849.75,0,32223.39,2,AV,9382.29,2834.46,15927.15
4/25/2018,2018,Apr,2017-2018,2,AV,1805.52,0,4426.8,2,AV,10968.21,0,39494.73,2,AV:rise in stage likely due to snowmelt,27876.87,13024.92,45749.19,2,AV,25354.77,16809.03,33724.86,2,AV: rise in stage likely due to thaw processes,1759.2,0,19948.38,2,AV,2319.9,0,31149,2,AV,6912.81,976.92,12889.05
4/26/2018,2018,Apr,2017-2018,2,AV,1322.19,0,3781.86,2,AV,7556.91,0,35772.72,2,AV:rise in stage likely due to snowmelt,29000.88,13991.58,46719.87,2,AV,21059.28,12807.69,29127.54,2,AV: rise in stage likely due to thaw processes,1288.14,0,17460.66,2,AV,1717.5,0,30131.16,2,AV,5149.92,448.92,10469.97
4/27/2018,2018,Apr,2017-2018,2,AV,1084.83,0,3605.28,2,AV,5195.31,0,33390.06,2,AV:rise in stage likely due to snowmelt,29319.72,13956.48,47019.45,2,AV,16427.31,7665.69,25126.44,2,AV: rise in stage likely due to thaw processes,1004.52,0,16466.64,2,AV,1509.12,0,31254.66,2,AV,3651.48,188.82,8352.81
4/28/2018,2018,Apr,2017-2018,2,AV,1007.58,0,3639.84,2,AV,3616.23,0,31726.32,2,AV:rise in stage likely due to snowmelt,25691.19,11367.69,43851.51,2,AV,12661.02,4698.81,20613.33,2,AV: rise in stage likely due to thaw processes,836.73,0,15852.39,2,AV,1382.79,0,32300.85,2,AV,2508.36,14.37,6771.87
4/29/2018,2018,Apr,2017-2018,2,AV,960.66,0,3665.61,2,AV,2602.17,0,30546.96,2,AV:rise in stage likely due to snowmelt,16520.16,5175.03,35848.14,2,AV,10386.78,1192.59,19548.99,2,AV,735.36,0,15467.52,2,AV,1295.7,0,33016.68,2,AV,1794.51,0,5953.89
4/30/2018,2018,Apr,2017-2018,2,AV,947.97,0,3674.28,2,AV,1906.26,0,29645.07,2,AV:rise in stage likely due to snowmelt,10096.2,1008.21,30130.41,2,AV,9363.42,250.89,18449.4,2,AV,612.15,0,15090.03,2,AV,1212.18,0,33723.09,2,AV,1327.65,0,5735.55
5/1/2018,2018,May,2017-2018,2,AV,867.69,0,3717.87,2,AV,1666.44,0,28967.19,2,AV:rise in stage likely due to snowmelt,8217.45,225.87,28172.82,2,AV,8645.43,328.29,16960.41,2,AV,528.72,0,15647.46,2,AV,1136.76,0,34360.2,2,AV,927.81,0,5693.19
5/2/2018,2018,May,2017-2018,2,AV,837.78,0,3736.26,2,AV,1483.29,0,28371.96,2,AV:rise in stage likely due to snowmelt,9551.37,792.69,29555.49,2,AV,7650.15,37.05,15530.4,2,AV,451.59,0,16360.41,2,AV,1067.91,0,34907.76,2,AV,616.65,0,5660.7
5/3/2018,2018,May,2017-2018,2,AV,814.56,0,3744.96,2,AV,1334.25,0,27886.95,2,AV:rise in stage likely due to snowmelt,13061.37,2839.71,32829.39,2,AV,6361.89,0,13979.49,2,AV,396.48,0,16880.16,2,AV,1022.46,0,35311.14,2,AV,356.28,0,5732.97
5/4/2018,2018,May,2017-2018,2,AV,792.03,0,3758.82,2,AV,1237.23,0,27570.18,2,AV:rise in stage likely due to snowmelt,13724.01,3272.31,33467.76,2,AV:EV:10/24 AV:16/24 EV,4945.56,0,12586.41,2,AV,447.06,0,16404.51,2,AV,1021.02,0,35314.5,2,AV,197.79,0,5896.53
5/5/2018,2018,May,2017-2018,2,AV,751.17,0,3777.27,2,AV,1154.52,0,27301.98,2,AV:SVC:1/24 SVC,12949.11,99.84,50281.05,2,AV,4101.69,0,11754.54,2,AV,492.78,0,15974.01,2,AV,1040.76,0,35146.44,2,AV,104.4,0,5940.84
5/6/2018,2018,May,2017-2018,2,AV,739.26,0,3787.44,2,AV,1034.19,0,26922.39,2,AV:rise in stage likely due to snowmelt,16768.32,200.61,53706.09,2,AV,3461.67,0,10964.46,2,AV:EV:2/24 EV,369.84,0,17116.89,2,AV,996.63,0,35506.41,2,AV,79.26,0,5589.12
5/7/2018,2018,May,2017-2018,2,AV,738.21,0,3789.63,2,AV,926.28,0,26587.59,2,AV:rise in stage likely due to snowmelt,17507.34,219.63,54369.06,2,AV:EV:1/24 EV,2876.31,0,11124.75,2,AV,294.21,0,17810.7,2,AV,948.48,0,35907.84,2,AV,77.61,0,5308.53
5/8/2018,2018,May,2017-2018,2,AV,712.47,0,3804.69,2,AV,820.35,0,26243.7,2,AV,14052.51,128.34,51271.38,2,AV:EV:18/24 AV:7/24 EV,2251.65,0,11088.99,2,AV,276.39,0,18014.4,2,AV,922.14,0,36144.9,2,AV,69.12,0,5028
5/9/2018,2018,May,2017-2018,2,AV,1173.27,0,3749.7,2,AV:BR:EV:1/24 BR:1/24 EV,1222.77,0,27527.88,2,AV:EV:1/24 EV,50472.57,27975.51,79511.04,2,AV,4772.76,11.01,12884.85,2,AV:BR:EV:1/24 BR:2/24 EV,2486.04,0,21871.86,2,AV:BR:EV:1/24 BR:1/24 EV,3303.57,0,32837.91,2,AV:BR:EV:1/24 BR:1/24 EV,153,0,5769.63
5/10/2018,2018,May,2017-2018,2,AV,1254.9,0,3737.58,2,AV,2885.55,0,30732.75,2,AV,42041.73,11048.61,73990.08,2,AV,8026.8,184.29,16091.61,2,AV,2823.12,0,23162.91,2,AV,3642.84,0,32079.93,2,AV,249.36,0,5842.26
5/11/2018,2018,May,2017-2018,2,AV,952.65,0,3671.88,2,AV,6806.58,0,35016.84,2,AV:rise in stage likely due to snowmelt,20235.78,291.63,56816.7,2,AV,5061.51,0,12700.62,2,AV,1614.12,0,19103.04,2,AV,1710.81,0,30404.07,2,AV,180.24,0,5915.91
5/12/2018,2018,May,2017-2018,2,AV,878.58,0,3710.49,2,AV,6696.39,0,34904.01,2,AV:rise in stage likely due to snowmelt,13906.17,124.98,51140.43,2,AV:EV:19/24 AV:7/24 EV,3601.32,0,11116.2,2,AV,1040.73,0,16599.57,2,AV,1402.5,0,32140.5,2,AV,86.4,0,5983.74
5/13/2018,2018,May,2017-2018,2,AV,845.07,0,3732,2,AV,4654.35,0,32838.03,2,AV:rise in stage likely due to snowmelt,11080.38,50.88,48605.64,2,AV,3114.9,0,10930.35,2,AV,732.78,0,15458.4,2,AV,1229.01,0,33577.5,2,AV,83.91,0,5716.8
5/14/2018,2018,May,2017-2018,2,AV,819.39,0,3743.82,2,AV,3075.39,0,31097.55,2,AV:rise in stage likely due to snowmelt,8342.64,8.94,45733.86,2,AV,2677.32,0,11214.6,2,AV,533.64,0,15604.41,2,AV,1099.98,0,34656.66,2,AV,77.76,0,5428.62
5/15/2018,2018,May,2017-2018,2,AV,754.53,0,3779.88,2,AV,1964.7,0,29709.57,2,AV:rise in stage likely due to snowmelt,6279.42,0,43266,2,AV,2310.21,0,11109.06,2,AV,412.8,0,16731.06,2,AV,1006.23,0,35431.05,2,AV,70.08,0,5058.24
