Date,Year,Month,WaterYear,Discharge626_Q_level,Discharge626_Q_flags,Discharge626,Discharge626_Min,Discharge626_Max,Discharge1015_Q_level,Discharge1015_Q_flags,Discharge1015,Discharge1015_Min,Discharge1015_Max,Discharge693_Q_level,Discharge693_Q_flags,Discharge693,Discharge693_Min,Discharge693_Max,Discharge703_Q_level,Discharge703_Q_flags,Discharge703,Discharge703_Min,Discharge703_Max,Discharge708_Q_level,Discharge708_Q_flags,Discharge708,Discharge708_Min,Discharge708_Max,Discharge819_Q_level,Discharge819_Q_flags,Discharge819,Discharge819_Min,Discharge819_Max,Discharge844_Q_level,Discharge844_Q_flags,Discharge844,Discharge844_Min,Discharge844_Max
12/26/2018,2018,Dec,2018-2019,2,AV,0.139067014,0.072159722,0.206851389,2,AV,0.367132639,0.288598611,0.446526389,2,AV,1.044877083,0.771972917,1.317559722,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.110671528,0.79256875,1.429906597,2,AV:SVC:285/288 AV:3/288 SVC,0.953443403,0.859168403,1.044195833,2,AV,0.335347222,0.056447917,0.638671528,2,AV,0.54833125,0.242319792,0.874664931
12/27/2018,2018,Dec,2018-2019,2,AV,0.096879861,0.042520486,0.151703819,2,AV,0.266347569,0.171029861,0.363344097,2,AV,0.839645139,0.544663194,1.137564236,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.426385764,0.050794097,0.81928125,2,AV,0.634565278,0.548562847,0.719579167,2,AV,0.110700694,0,0.347114931,2,AV,0.170468403,0.002365972,0.470329167
12/28/2018,2018,Dec,2018-2019,2,AV,0.100386806,0.048619444,0.152534028,2,AV,0.224637153,0.122161111,0.329143056,2,AV,0.811807986,0.491797917,1.146572917,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.759615278,1.414641667,2.101724653,2,AV,0.521007639,0.429952083,0.612079514,2,AV,0.350284375,0.092610417,0.643659028,2,AV,0.717827083,0.400377083,1.057230903
12/29/2018,2018,Dec,2018-2019,2,AV,2.329211806,2.222079167,2.436726736,2,AV:EV:232/288 AV:56/288 EV,1.045753472,0.966092361,1.127852431,2,AV,7.483897917,7.121113194,7.849141667,2,AV: sensor offset by -2cm to simulate location of WtrLvl,13.38901181,12.7087441,14.05757361,2,AV,3.094391319,2.933565972,3.260110764,2,AV,2.644584028,2.307645486,2.982191667,2,AV,3.600518056,3.176054514,4.017314931
12/30/2018,2018,Dec,2018-2019,2,AV,0.225268403,0.164952431,0.286666667,2,AV,0.682150694,0.610194444,0.753948611,2,AV,1.693428472,1.363640625,2.024479861,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.310975347,0.989108681,1.632373611,2,AV,1.357419792,1.249069444,1.463583333,2,AV,0.237465972,0.007749306,0.523629861,2,AV,0.408866667,0.142631944,0.729049653
12/31/2018,2018,Dec,2018-2019,2,AV,0.106885069,0.049551042,0.164780903,2,AV,0.33290625,0.248696875,0.418251736,2,AV,0.641640278,0.324283333,0.987418403,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.422344097,0.066755903,0.812002083,2,AV,0.740663194,0.654133333,0.825053125,2,AV,0.075102083,0,0.312055208,2,AV,0.124384028,0,0.419757292
1/1/2019,2019,Jan,2018-2019,2,AV,0.069254167,0.023106944,0.115583681,2,AV,0.210521528,0.112191319,0.310554514,2,AV,0.335399306,0.061447917,0.749267708,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.334352431,0.028485764,0.741386111,2,AV,0.499213194,0.405597569,0.592927431,2,AV,0.043258681,0,0.291796875,2,AV,0.096790278,0,0.403572569
1/2/2019,2019,Jan,2018-2019,2,AV,0.449080903,0.402656944,0.495603125,2,AV,0.178619097,0.085071528,0.273440972,2,AV,2.301920486,1.980574653,2.665195486,2,AV: sensor offset by -2cm to simulate location of WtrLvl,3.867646528,3.507525,4.223467708,2,AV,0.908109028,0.808176736,1.006051389,2,AV,0.553557986,0.354376042,0.793038889,2,AV,1.353971875,1.051659375,1.677821875
1/3/2019,2019,Jan,2018-2019,2,AV,0.703512847,0.659314583,0.747842708,2,AV,0.299428819,0.21214375,0.387944097,2,AV,3.904448611,3.574119444,4.228258333,2,AV: sensor offset by -2cm to simulate location of WtrLvl,4.320694792,3.949529167,4.685495833,2,AV,1.214526389,1.111708681,1.315050694,2,AV,0.991623611,0.743590625,1.241031597,2,AV,1.564314583,1.197163194,1.924477431
1/4/2019,2019,Jan,2018-2019,2,AV,0.263263542,0.206612847,0.320957639,2,AV,0.311728819,0.224673611,0.400059722,2,AV,2.325102431,1.984425347,2.667242361,2,AV: sensor offset by -2cm to simulate location of WtrLvl,2.237378472,1.885760417,2.584815278,2,AV,0.841109375,0.751669444,0.927349306,2,AV,0.285689236,0.008184375,0.59430625,2,AV,0.40274375,0.119424306,0.717508333
1/5/2019,2019,Jan,2018-2019,2,AV,0.464849306,0.415342708,0.514832292,2,AV,0.304558681,0.215465625,0.395023611,2,AV,2.4349125,1.964293056,2.911726389,2,AV: sensor offset by -2cm to simulate location of WtrLvl,3.441780556,3.080921528,3.794035764,2,AV,1.257628819,1.153511111,1.359641667,2,AV,0.825999306,0.580295486,1.080613889,2,AV,1.417962847,1.100067014,1.731041319
1/6/2019,2019,Jan,2018-2019,2,AV,0.611764236,0.565927431,0.657139931,2,AV,0.517701736,0.456448611,0.579192361,2,AV,2.558695139,2.078137847,3.045173958,2,AV: sensor offset by -2cm to simulate location of WtrLvl,2.531409375,2.177126736,2.877580903,2,AV,1.484046181,1.372158333,1.594378472,2,AV,0.910034028,0.697898611,1.124203472,2,AV,1.396566667,1.073086458,1.710347917
1/7/2019,2019,Jan,2018-2019,2,AV,0.167117014,0.103623611,0.231590625,2,AV,0.365668403,0.286252083,0.445986458,2,AV,1.237952778,0.962663889,1.512609375,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.643744444,0.304371528,0.989092361,2,AV,0.859919792,0.769601042,0.947279167,2,AV,0.180826736,0.003087153,0.445659028,2,AV,0.23799375,0.036635417,0.543951736
1/8/2019,2019,Jan,2018-2019,2,AV,0.099904514,0.044647569,0.155652778,2,AV,0.232551736,0.132836806,0.334130903,2,AV,0.528369444,0.198044792,0.915552778,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.321990625,0.021779167,0.733345833,2,AV,0.600057986,0.511858681,0.687601389,2,AV,0.106950347,0.009421181,0.360182639,2,AV,0.195937153,0.051490972,0.504014583
1/9/2019,2019,Jan,2018-2019,2,AV,0.244788542,0.186423264,0.304299306,2,AV,0.1922125,0.095126389,0.290878472,2,AV,0.914622569,0.615625694,1.225420833,2,AV: sensor offset by -2cm to simulate location of WtrLvl,2.239906944,1.885319444,2.588004514,2,AV,0.859605208,0.768608333,0.948198611,2,AV,0.443036111,0.160668056,0.735815625,2,AV,0.737257639,0.404269792,1.068662153
1/10/2019,2019,Jan,2018-2019,2,AV,0.429293403,0.383525694,0.475404861,2,AV,0.197007639,0.098684375,0.297032292,2,AV,2.352771528,1.932289583,2.777325694,2,AV: sensor offset by -2cm to simulate location of WtrLvl,3.495003125,3.133335417,3.851490278,2,AV,1.007086806,0.910367708,1.100736111,2,AV,0.489784375,0.209329167,0.776102778,2,AV,0.828327083,0.498420486,1.158025694
1/11/2019,2019,Jan,2018-2019,2,AV,0.931794444,0.887487847,0.976931597,2,AV,0.413553819,0.338956944,0.488916667,2,AV,2.276993403,1.885683333,2.670670833,2,AV: sensor offset by -2cm to simulate location of WtrLvl,3.822734375,3.462756944,4.175767708,2,AV,1.671810069,1.557542708,1.786934375,2,AV,1.724007986,1.503440625,1.946367708,2,AV,2.440630556,2.083430208,2.79063125
1/12/2019,2019,Jan,2018-2019,2,AV,0.339314236,0.286929514,0.392469444,2,AV,0.433503125,0.36275625,0.504763194,2,AV,1.863265625,1.4881875,2.240635764,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.667235764,1.335948264,1.996064236,2,AV,1.240108333,1.134026389,1.343117014,2,AV,0.352677083,0.085164931,0.646208681,2,AV,0.453955903,0.169793056,0.776160069
1/13/2019,2019,Jan,2018-2019,2,AV,0.178913194,0.114760417,0.244127083,2,AV,0.282884028,0.190579167,0.376717708,2,AV,0.980967014,0.705951042,1.255746875,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.087706597,0.766663194,1.409624653,2,AV,0.899646181,0.807837153,0.988446875,2,AV,0.235167014,0.017476389,0.51559375,2,AV,0.362397222,0.115126389,0.675874306
1/14/2019,2019,Jan,2018-2019,2,AV,0.099213889,0.044162153,0.154751736,2,AV,0.193550694,0.096509722,0.29215625,2,AV,0.559618056,0.233427431,0.931567708,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.377217014,0.032464931,0.779251736,2,AV,0.559177778,0.470053819,0.648017708,2,AV,0.064321875,0,0.3049375,2,AV,0.112840625,0,0.412969097
1/15/2019,2019,Jan,2018-2019,2,AV,0.061501042,0.017662847,0.105453472,2,AV,0.135433681,0.053116667,0.218105208,2,AV,0.295473611,0.038006944,0.709454167,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.218990278,0.002976042,0.643951042,2,AV,0.394664583,0.283472569,0.506053819,2,AV,0.037291667,0,0.274573264,2,AV,0.074490278,0,0.390492361
1/16/2019,2019,Jan,2018-2019,2,AV,0.03985,0.002923611,0.077008333,2,AV,0.0982625,0.024731944,0.171710417,2,AV,0.173944444,0,0.536946181,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.132851042,0.000706597,0.566680208,2,AV,0.31499375,0.204298611,0.424575,2,AV,0.030453472,0,0.259340625,2,AV,0.052628472,0,0.377696528
1/17/2019,2019,Jan,2018-2019,2,AV,0.031513889,0,0.065708333,2,AV,0.07463125,0.008427778,0.142194792,2,AV,0.121626042,0,0.448686111,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.097187847,0,0.531500694,2,AV,0.284533681,0.191945139,0.374833333,2,AV,0.028647222,0,0.260855556,2,AV,0.043846181,0,0.372535069
1/18/2019,2019,Jan,2018-2019,2,AV,0.225357986,0.182318403,0.269493403,2,AV,0.067700347,0.006600347,0.132628125,2,AV,0.797624306,0.572015625,1.121006944,2,AV: sensor offset by -2cm to simulate location of WtrLvl,2.003151736,1.724226736,2.381878125,2,AV,0.567452083,0.473585417,0.659482639,2,AV,0.287313889,0.088538889,0.561240972,2,AV,0.560600347,0.316668403,0.887423958
1/19/2019,2019,Jan,2018-2019,2,AV,1.010146528,0.963099306,1.057694792,2,AV,0.356401389,0.286142014,0.427389931,2,AV,5.815483681,5.481535069,6.149467361,2,AV: sensor offset by -2cm to simulate location of WtrLvl,7.522179167,7.095865278,7.935351042,2,AV,1.952189931,1.821023264,2.084514931,2,AV,2.128467361,1.863030903,2.396778472,2,AV,2.939233333,2.544229514,3.332427778
1/20/2019,2019,Jan,2018-2019,2,AV,0.247499306,0.188740972,0.307205556,2,AV,0.416714236,0.344078125,0.489926042,2,AV,2.310745139,1.962111806,2.660024653,2,AV: sensor offset by -2cm to simulate location of WtrLvl,1.337482292,1.016776042,1.657419444,2,AV,1.008134722,0.911518403,1.101210417,2,AV,0.301867014,0.037268403,0.599780556,2,AV,0.347351042,0.090608333,0.671784722
1/21/2019,2019,Jan,2018-2019,2,AV,0.116786806,0.056513889,0.177723958,2,AV,0.281677431,0.189153125,0.375742708,2,AV,0.786354514,0.480356597,1.0989375,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.437180556,0.07716875,0.822970833,2,AV,0.648894792,0.563138889,0.733506597,2,AV,0.149947569,0,0.401325694,2,AV,0.166572917,0.003166667,0.467763889
1/22/2019,2019,Jan,2018-2019,2,AV,0.146834722,0.080286111,0.2143,2,AV,0.216057292,0.115536458,0.318452083,2,AV,0.680274653,0.375266319,0.991254861,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.885278472,0.573836806,1.198559375,2,AV:SVC:285/288 AV:3/288 SVC,0.658861458,0.573119444,0.743371875,2,AV,0.194058333,0,0.465185764,2,AV,0.223645139,0.020762153,0.53686875
1/23/2019,2019,Jan,2018-2019,2,AV,0.104203472,0.047668056,0.161275,2,AV,0.161105208,0.072110417,0.250994444,2,AV,0.593507639,0.262688889,0.955072222,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.454457639,0.090254861,0.835490278,2,AV,0.501115972,0.408040625,0.594285069,2,AV,0.068484028,0,0.306742708,2,AV,0.108330208,0,0.410326389
1/24/2019,2019,Jan,2018-2019,2,AV,0.070543403,0.024012153,0.117272222,2,AV,0.116921875,0.039210764,0.194676042,2,AV,0.356392014,0.074558681,0.7689875,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.267860417,0.004265625,0.687780556,2,AV,0.367903819,0.252042708,0.483835764,2,AV,0.040227431,0,0.283930208,2,AV,0.075782292,0,0.39124375
1/25/2019,2019,Jan,2018-2019,2,AV,0.046376736,0.007073958,0.085704514,2,AV,0.088665625,0.017182292,0.160023264,2,AV,0.210570486,0.001223611,0.604689236,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.201029861,0.002501736,0.627842361,2,AV,0.310814931,0.201490625,0.418802431,2,AV,0.032696181,0,0.260343403,2,AV,0.057064236,0,0.380306597
1/26/2019,2019,Jan,2018-2019,2,AV,0.035866319,0.000650694,0.071622917,2,AV,0.069044444,0.006826389,0.134498611,2,AV,0.145959375,0,0.484851042,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.20936875,0.002729167,0.635327431,2,AV,0.283670833,0.191556597,0.373488194,2,AV,0.029172917,0,0.260410069,2,AV,0.045404861,0,0.373456597
1/27/2019,2019,Jan,2018-2019,2,AV,0.044554167,0.005813889,0.083321875,2,AV,0.057869444,0.004889236,0.118736458,2,AV,0.116883681,0,0.443742014,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.371952083,0.033951389,0.774157986,2,AV,0.264317361,0.174578472,0.351694792,2,AV,0.049325347,0,0.293123958,2,AV,0.088473611,0,0.398690625
1/28/2019,2019,Jan,2018-2019,2,AV,0.044321875,0.005654167,0.083018056,2,AV,0.048076389,0.003192361,0.104897222,2,AV,0.10119375,0,0.427888194,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.197711458,0.002415972,0.624864931,2,AV,0.236473958,0.138831944,0.332067361,2,AV,0.037348958,0,0.27469375,2,AV,0.063432639,0,0.384023958
1/29/2019,2019,Jan,2018-2019,2,AV,0.034977083,0.000518403,0.070432292,2,AV,0.039464931,0.0017,0.092742014,2,AV,0.088256597,0,0.414821875,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.114250347,0.000289236,0.549023958,2,AV,0.205560764,0.104325,0.30561875,2,AV,0.030095486,0,0.259631597,2,AV,0.042065972,0,0.371494792
1/30/2019,2019,Jan,2018-2019,2,AV,0.029718403,0,0.063259722,2,AV,0.032871875,0.000570139,0.083448958,2,AV,0.073932292,0,0.400384028,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.082776042,0,0.513430556,2,AV,0.178871181,0.077064583,0.280303819,2,AV,0.026882292,0,0.262335069,2,AV,0.031479861,0,0.365280903
1/31/2019,2019,Jan,2018-2019,2,AV,0.094015972,0.045498264,0.143976736,2,AV,0.046585417,0.002933333,0.102802431,2,AV,0.115265972,0.003911458,0.454812153,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.696970139,0.485137153,1.079102778,2,AV,0.235870833,0.138377083,0.332022569,2,AV,0.280114583,0.072089931,0.5600875,2,AV,0.462387847,0.217364583,0.797427431
2/1/2019,2019,Feb,2018-2019,2,AV,0.297555556,0.244748264,0.351354167,2,AV,0.069752083,0.006943056,0.135498958,2,AV,1.833290972,1.416850347,2.259612153,2,AV: sensor offset by -2cm to simulate location of WtrLvl,2.228218056,1.869099653,2.580447569,2,AV,0.366116319,0.256175694,0.475673264,2,AV,0.249737847,0.012621181,0.535967708,2,AV,0.433317708,0.145676042,0.764530903
2/2/2019,2019,Feb,2018-2019,2,AV,0.197353819,0.135587847,0.260123958,2,AV,0.077607986,0.008772222,0.146451736,2,AV,1.377132639,1.096775694,1.657423264,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.783536458,0.446274306,1.124728125,2,AV,0.317919444,0.210238889,0.424322917,2,AV,0.153096528,0,0.408913542,2,AV,0.226147569,0.033814236,0.531583333
2/3/2019,2019,Feb,2018-2019,2,AV:SVC:167/288 AV:121/288 SVC,0.083121528,0.032851389,0.133717014,2,AV,0.066251042,0.006346875,0.130578819,2,AV,0.536170486,0.219129167,0.910558333,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.234949306,0.003396875,0.6582625,2,AV,0.270076042,0.178554514,0.359224306,2,AV:SVC:157/288 AV:131/288 SVC,0.045859028,0,0.283426042,2,AV,0.071364236,0,0.388670486
2/4/2019,2019,Feb,2018-2019,2,AV,0.036800347,0.002333681,0.072815972,2,AV,0.049047569,0.003365625,0.106265278,2,AV,0.234757639,0.012829514,0.632803819,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.09203125,4.34E-05,0.524464583,2,AV,0.228504514,0.129808681,0.325347222,2,AV:SVC:95/288 AV:193/288 SVC,0.028335764,0,0.2597375,2,AV,0.028538194,0,0.361639583
2/5/2019,2019,Feb,2018-2019,2,AV,0.027267708,0,0.059953819,2,AV,0.037160764,0.001296528,0.089490972,2,AV,0.127633681,0,0.459097569,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.059348958,0,0.481682986,2,AV,0.199864236,0.098021875,0.300715625,2,AV,0.017192014,0,0.211100347,2,AV,0.01976875,0,0.348379861
2/6/2019,2019,Feb,2018-2019,2,AV,0.021963542,0,0.052684722,2,AV,0.028579861,4.76E-05,0.077690625,2,AV,0.081654514,0,0.408168056,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.043404861,0,0.440058333,2,AV,0.170824653,0.072525,0.268868403,2,AV,0.014033333,0,0.1991125,2,AV,0.01823125,0,0.355390278
2/7/2019,2019,Feb,2018-2019,2,AV,0.020860417,0,0.051213889,2,AV,0.027317014,0,0.076144444,2,AV,0.062277778,0,0.388663194,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.046365278,0,0.444990278,2,AV,0.163517014,0.069745139,0.257039236,2,AV,0.019298611,0,0.224235764,2,AV,0.020981944,0,0.355315972
2/8/2019,2019,Feb,2018-2019,2,AV,0.023903819,0,0.055272569,2,AV,0.029178472,0,0.078361111,2,AV,0.063888889,0,0.390259722,2,AV:SVC:287/288 AV:1/288 SVC,0.093775694,0,0.527227431,2,AV,0.201179167,0.099878472,0.301430903,2,AV:SVC:245/288 AV:43/288 SVC,0.031071528,0,0.259702431,2,AV,0.038627778,0,0.369473958
2/9/2019,2019,Feb,2018-2019,2,AV,0.019151042,0,0.048869444,2,AV,0.024211111,0,0.072453472,2,AV,0.050735417,0,0.376801389,2,AV:SVC:192/288 AV:96/288 SVC,0.046271875,0,0.446559028,2,AV,0.139463194,0.043478125,0.235271181,2,AV:SVC:102/288 AV:186/288 SVC,0.026853125,0,0.242883333,2,AV,0.022878472,0,0.353262847
2/10/2019,2019,Feb,2018-2019,2,AV,0.015179514,0,0.0436375,2,AV,0.019050694,0,0.0675125,2,AV,0.03755625,0,0.362192361,2,AV:diurnal pattern in stage likely due to freeze/thaw; sensor offset by -2cm to simulate location of WtrLvl,0.031771528,0,0.401746875,2,AV,0.113735764,0.004364931,0.222676736,2,AV,0.015859375,0,0.205237847,2,AV,0.017595833,0,0.360539931
2/11/2019,2019,Feb,2018-2019,2,AV,0.012885069,0,0.041691667,2,AV,0.014854861,0,0.066328819,2,AV,0.028552778,0,0.351734375,2,AV:diurnal pattern in stage likely due to freeze/thaw; sensor offset by -2cm to simulate location of WtrLvl,0.024947917,0,0.378486458,2,AV,0.104835069,0.003476389,0.205986806,2,AV,0.015413542,0,0.203694097,2,AV: unstable stage data likely due to freeze/thaw processes,0.015861458,0,0.375085764
2/12/2019,2019,Feb,2018-2019,2,AV,0.011578472,0,0.042181944,2,AV,0.011150694,0,0.065936458,2,AV,0.021650694,0,0.342446181,2,AV:diurnal pattern in stage likely due to freeze/thaw; sensor offset by -2cm to simulate location of WtrLvl,0.021555208,0,0.366849653,2,AV:SVC:164/288 AV:124/288 SVC,0.096780208,0.003166319,0.190813889,2,AV,0.013352431,0,0.196708333,2,AV: unstable stage data likely due to freeze/thaw processes,0.014694444,0,0.38465
2/13/2019,2019,Feb,2018-2019,2,AV,0.010705208,0,0.042681944,2,AV,0.007927778,0,0.0656,2,AV,0.019192708,0,0.334964583,2,AV:diurnal pattern in stage likely due to freeze/thaw; sensor offset by -2cm to simulate location of WtrLvl,0.018585069,0,0.356656597,2,AV:SVC:101/288 AV:187/288 SVC,0.0857875,2.95E-05,0.175613889,2,AV,0.014582639,0,0.201091319,2,AV: unstable stage data likely due to freeze/thaw processes,0.013534722,0,0.394482986
2/14/2019,2019,Feb,2018-2019,2,AV,0.010089931,0,0.043004167,2,AV,0.005459722,0,0.065432292,2,AV,0.017363542,0,0.329014236,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.018938889,0,0.357786111,2,AV,0.075454861,0,0.163584375,2,AV,0.011105208,0,0.188664931,2,AV,0.013767361,0,0.392190278
2/15/2019,2019,Feb,2018-2019,2,AV,0.009676736,0,0.043259722,2,AV,0.004847222,0,0.065584375,2,AV,0.016835417,0,0.327294097,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.019523611,0,0.35988125,2,AV,0.068262847,0,0.156535069,2,AV,0.008401736,0,0.178606597,2,AV,0.013854514,0,0.391753472
2/16/2019,2019,Feb,2018-2019,2,AV,0.009307639,0,0.043420486,2,AV,0.0041,0,0.066394792,2,AV,0.016096875,0,0.324901389,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.019679167,0,0.360459722,2,AV,0.064229514,0,0.152549306,2,AV,0.008179514,0,0.177762153,2,AV,0.014025,0,0.39045
2/17/2019,2019,Feb,2018-2019,2,AV,0.008722569,0,0.043735764,2,AV,0.00299375,0,0.06750625,2,AV,0.014795833,0,0.320649653,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.018195833,0,0.355338194,2,AV,0.056063542,0,0.144509028,2,AV,0.007594444,0,0.175538889,2,AV,0.013751042,0,0.39226875
2/18/2019,2019,Feb,2018-2019,2,AV,0.008280208,0,0.044018403,2,AV,0.001633333,0,0.068956944,2,AV,0.013510417,0,0.316470486,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.016868056,0,0.353020486,2,AV,0.049196875,0,0.137828472,2,AV,0.007072222,0,0.173669792,2,AV,0.013430556,0,0.395225
2/19/2019,2019,Feb,2018-2019,2,AV,0.016326736,0,0.050434375,2,AV,0.005801736,0,0.067139236,2,AV,0.014086458,0,0.318338889,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.028671181,0,0.388979514,2,AV,0.064460764,0.001628819,0.156645486,2,AV,0.036574653,0,0.234421181,2,AV,0.053834028,0,0.395470139
2/20/2019,2019,Feb,2018-2019,2,AV,0.021161806,0,0.051602431,2,AV,0.00929375,0,0.06574375,2,AV,0.016105208,0,0.324923264,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.082809375,0,0.513469444,2,AV,0.110505556,0.005511111,0.2151875,2,AV,0.062060417,0,0.302737847,2,AV,0.104167361,0,0.407881944
2/21/2019,2019,Feb,2018-2019,2,AV,0.035611111,0.003530903,0.071061806,2,AV,0.011396875,0,0.066181944,2,AV,0.018314236,0,0.332012153,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.051515972,0,0.463610417,2,AV,0.102079514,0.003920139,0.200117361,2,AV,0.035052431,0,0.268682639,2,AV,0.076165625,0,0.391482292
2/22/2019,2019,Feb,2018-2019,2,AV,0.492351389,0.452643403,0.532746875,2,AV,0.057753125,0.004869444,0.118565972,2,AV,0.177517708,0.018829861,0.538622569,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.724586111,0.455322569,1.039775347,2,AV,0.489602083,0.394781944,0.5841125,2,AV:EV:266/288 AV:22/288 EV,0.213750694,0.012620486,0.491269097,2,AV,0.349227778,0.119941667,0.656303819
2/23/2019,2019,Feb,2018-2019,2,AV,0.291247222,0.237540625,0.345909375,2,AV,0.083378472,0.013022222,0.153587153,2,AV,0.570063889,0.207992708,0.969752778,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.516061111,0.167552431,0.884298958,2,AV,0.406544792,0.298228819,0.514998264,2,AV,0.233208333,0,0.520199306,2,AV,0.373740972,0.101765625,0.687960069
2/24/2019,2019,Feb,2018-2019,2,AV,0.129100694,0.066904167,0.192059722,2,AV,0.086717708,0.015635417,0.157654861,2,AV,0.466912847,0.143577778,0.872827431,2,AV:sensor offset by -2cm to simulate location of WtrLvl,0.239683681,0.003521528,0.662507292,2,AV,0.327635069,0.214301736,0.440231944,2,AV,0.113852778,0,0.352166667,2,AV,0.159611806,0.005386806,0.463311458
2/25/2019,2019,Feb,2018-2019,2,AV,0.070572569,0.024034375,0.117311458,2,AV,0.072746181,0.007623958,0.139676736,2,AV,0.269009028,0.024113889,0.680534375,2,AV,0.098259028,0.000151389,0.530796181,2,AV,0.292944097,0.194727778,0.389045139,2,AV:SVC:152/288 AV:136/288 SVC,0.069713889,0,0.309262847,2,AV,0.082938194,0,0.395447222
2/26/2019,2019,Feb,2018-2019,2,AV,0.037155903,0.001770833,0.073367708,2,AV,0.057601389,0.004848611,0.11835625,2,AV,0.156404514,0,0.504754861,2,AV:diurnal pattern in stage likely due to freeze/thaw; sensor offset by -2cm to simulate location of WtrLvl,0.051828472,0,0.462753819,2,AV,0.262941667,0.171440278,0.352048264,2,AV:SVC:109/288 AV:179/288 SVC,0.060061111,0,0.295808681,2,AV: unstable stage data likely due to freeze/thaw processes,0.050073958,0,0.376197222
2/27/2019,2019,Feb,2018-2019,2,AV,0.025622917,0,0.057663542,2,AV,0.045169097,0.002685764,0.100800694,2,AV,0.102969792,0,0.429680556,2,AV,0.036094097,0,0.416233681,2,AV,0.232068403,0.133813889,0.328397569,2,AV:SVC:126/288 AV:162/288 SVC,0.036366319,0,0.275370486,2,AV: unstable stage data likely due to freeze/thaw processes,0.033841319,0,0.366672222
2/28/2019,2019,Feb,2018-2019,2,AV,0.019322569,0,0.049091667,2,AV,0.035352778,0.0009875,0.086927778,2,AV,0.070198611,0,0.396614583,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.030561458,0,0.397743056,2,AV,0.205051042,0.103760764,0.305181597,2,AV,0.026962847,0,0.262290972,2,AV: unstable stage data likely due to freeze/thaw processes,0.031987847,0,0.365573264
3/1/2019,2019,Mar,2018-2019,2,AV,0.015575,0,0.044085764,2,AV,0.027647222,1.98E-05,0.076538889,2,AV,0.047737847,0,0.373701736,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.028513889,0,0.390755903,2,AV,0.180709028,0.078677431,0.282302778,2,AV:SVC:224/288 AV:64/288 SVC,0.028341667,0,0.261104861,2,AV: unstable stage data likely due to freeze/thaw processes,0.036096528,0,0.367994444
3/2/2019,2019,Mar,2018-2019,2,AV:Diurnal pattern likely explained by evapotranspiration,0.013593056,0,0.041979861,2,AV,0.021989583,0,0.070044444,2,AV,0.036259722,0,0.360691667,2,AV: sensor offset by -2cm to simulate location of WtrLvl,0.027351042,0,0.386661806,2,AV,0.154271875,0.062375694,0.246031597,2,AV:SVC:241/288 AV:47/288 SVC,0.027659375,0,0.261671875,2,AV: unstable stage data likely due to freeze/thaw processes,0.034294444,0,0.366929861
